name,score_sm,score_md,score_lg,score_trf
Ettamae,0.40827586206896554,0.2120689655172414,0.5037931034482759,0.8162068965517242
Federico,0.3384932920536636,0.9907120743034056,0.9394564843481252,0.954248366013072
Gary,1.0,0.9936974789915967,1.0,0.9681372549019608
Gloria,0.9420442571127503,0.9964875307341061,0.9848963821566561,0.9557428872497366
Harvey,0.4575684101143055,0.7862833391063387,0.7014201593349497,0.9785244198129546
Hugo,0.9952893674293405,1.0,1.0,0.9925975773889637
Jacob,0.0185444366689993,0.03918824352694192,0.07207837648705388,0.43177046885934217
Jayla,0.018255578093306288,0.3881000676132522,0.4847870182555781,0.980054090601758
Jeff,1.0,0.9996456413890857,0.9996456413890857,0.9528703047484054
Jenna,1.0,1.0,0.9993004547044421,0.9709688702343476
Jenny,1.0,0.9992917847025495,1.0,0.9677762039660056
Jessie,0.9435650378527185,0.9996558843771507,1.0,0.9772883688919477
Josiah,0.07776213933849402,0.47501759324419424,0.7441942294159043,0.034482758620689655
Julien,0.9048285514345696,0.9660601819454164,0.9748075577326802,0.9538138558432471
Kristina,1.0,0.9989697802197802,1.0,0.970467032967033
Kunal,0.32356020942408376,0.9986038394415357,0.9989528795811519,0.963001745200698
Leandro,0.9887482419127989,1.0,1.0,0.9672995780590717
Lesley,0.9982841455044612,1.0,0.9989704873026767,0.9903912148249828
Lewis,0.7853146853146853,0.9087412587412588,0.9933566433566433,0.8814685314685314
Lisette,0.9976092896174863,0.9993169398907104,1.0,0.89275956284153
Luc,0.49264454327745466,1.0,0.9941840574751967,0.9391036606226479
Lucile,0.04324140279196459,0.9901259788900239,0.9434797412325502,0.9240721824991488
Ludie,0.9739776951672863,0.9743156471781007,0.9969584319026699,0.9726258871240284
Lysandre,0.992226148409894,0.9964664310954063,1.0,0.3342756183745583
Margaret,0.9996508379888268,0.9996508379888268,0.9996508379888268,0.9724162011173184
Mario,0.32106907323845885,0.34224227698715726,0.29434224227698713,0.9944463727872267
Mark,0.9311072056239016,0.9469244288224956,0.7753954305799649,0.8323374340949034
Matthew,0.16134510869565216,0.7785326086956522,0.9103260869565217,0.5991847826086957
Maybelle,0.9687285223367698,0.8965635738831615,1.0,0.9305841924398626
Melinda,1.0,1.0,1.0,0.96667823672336
Merve,0.16151202749140894,0.4518900343642612,0.722680412371134,0.9845360824742269
Michael,0.9993108201240524,0.9986216402481047,0.9996554100620262,0.9631288766368022
Mishig,0.6343825665859564,0.7775856105153925,0.8920788654444829,0.87409200968523
Monica,0.9725609756097561,0.9911924119241192,1.0,0.9759485094850948
Morgan,0.9307403616513136,1.0,0.9982940975776186,0.9802115319003752
Nadra,1.0,1.0,0.9737649063032368,0.9482112436115844
Nate,0.37066031313818926,0.9938733832539143,0.9874063989108237,0.9554118447923757
Nicholas,0.9996582365003418,0.9962406015037594,0.9911141490088858,0.8752563226247437
Nichols,1.0,0.9992892679459844,1.0,0.9872068230277186
Nicolas,1.0,0.999322951929587,0.992552471225457,0.8906567366283006
Niels,0.9731397459165154,0.9800362976406534,0.9633393829401089,0.9263157894736842
Nils,0.5204331121201536,0.9951100244498777,0.9399231575270695,0.8924205378973105
Omar,0.9989809782608695,0.9983016304347826,1.0,0.9915081521739131
Patricia,0.9089976052001368,1.0,0.9726308587068081,0.976394115634622
Patrick,0.9806094182825484,1.0,1.0,0.9466759002770083
Paul,0.5463182897862233,0.2015609093993892,0.08517136070580252,0.6521886664404479
Philipp,0.8207062050051422,1.0,1.0,0.8621871786081591
Pierric,0.11695278969957082,0.8358369098712446,0.5368383404864091,0.9116595135908441
Quentin,0.9817269795772124,1.0,1.0,0.9820852740953063
Richard,0.9992912827781715,0.9982282069454288,0.9996456413890857,0.8566619418851878
Richard,0.9992912827781715,0.9982282069454288,0.9996456413890857,0.8566619418851878
Rico,1.0,0.99932042133877,1.0,0.9826707441386341
Robert,0.9887284255019373,0.9901373723141952,0.9936597393448398,0.9485734413525889
Sasha,0.06106600776561948,0.7924461701376633,0.3974585245322979,0.892340275326509
Siddharth,0.5712858094603598,0.9000666222518321,0.9337108594270487,0.7385076615589606
Simon,0.22787456445993032,0.21916376306620208,0.13170731707317074,0.7264808362369338
Stas,0.9662843239485576,1.0,0.9993048314216197,0.8925964546402503
Steven,0.9938712972420838,1.0,1.0,0.9553966632618318
Suraj,0.4663230240549828,0.9969072164948454,1.0,0.9752577319587629
Suzana,0.9261838440111421,0.9623955431754875,0.8387883008356546,0.9512534818941504
Sylvain,0.1744666207845836,0.8389538885065382,0.7456985547143841,0.9504473503097041
Teresa,0.5421940928270043,0.44831223628691985,1.0,0.9511251758087201
Teven,0.9878976486860305,1.0,1.0,0.9346473029045643
Thibault,0.5612449799196787,0.999665327978581,0.9923025435073628,0.9829317269076305
Thomas,0.986013986013986,0.9989510489510489,0.9926573426573426,0.8646853146853147
Tonya,0.8731369150779896,1.0,0.9996533795493934,0.8776429809358752
