name,score_sm,score_md,score_lg,score_trf
Morocco,0.9874213836477987,0.9811320754716981,1.0,1.0
Mozambique,0.89937106918239,0.9685534591194969,0.9748427672955975,0.9874213836477987
Myanmar,0.9811320754716981,0.9748427672955975,0.9874213836477987,1.0
N. Cyprus,0.2641509433962264,0.89937106918239,0.9245283018867925,0.8050314465408805
Namibia,0.9937106918238994,0.9937106918238994,0.9874213836477987,0.9937106918238994
Nepal,0.5408805031446541,0.9559748427672956,0.9559748427672956,0.9874213836477987
Netherlands,0.9811320754716981,1.0,0.9811320754716981,0.9937106918238994
New Caledonia,0.9685534591194969,0.9811320754716981,0.9622641509433962,0.9811320754716981
New Zealand,0.9811320754716981,0.9622641509433962,0.949685534591195,0.9937106918238994
Nicaragua,1.0,1.0,1.0,1.0
Niger,0.8805031446540881,0.9685534591194969,0.9748427672955975,0.9937106918238994
Nigeria,0.5660377358490566,0.9748427672955975,0.9874213836477987,1.0
North Korea,1.0,1.0,0.9874213836477987,0.9937106918238994
Norway,0.9874213836477987,0.9937106918238994,0.9937106918238994,1.0
Oman,0.9748427672955975,0.9874213836477987,0.9874213836477987,1.0
Pakistan,1.0,0.9874213836477987,0.9937106918238994,1.0
Palestine,0.9874213836477987,0.9874213836477987,0.9685534591194969,1.0
Panama,0.9874213836477987,0.9748427672955975,0.9811320754716981,1.0
Papua New Guinea,0.8490566037735849,0.9874213836477987,0.9182389937106918,0.9937106918238994
Paraguay,0.9811320754716981,0.9937106918238994,0.9811320754716981,0.9937106918238994
Peru,0.9811320754716981,0.9748427672955975,0.9685534591194969,1.0
Philippines,0.9874213836477987,0.9937106918238994,0.9811320754716981,0.9874213836477987
Poland,0.9874213836477987,0.9937106918238994,0.9937106918238994,1.0
Portugal,0.9685534591194969,0.9622641509433962,0.9748427672955975,1.0
Puerto Rico,0.9811320754716981,0.9811320754716981,0.9685534591194969,0.9937106918238994
Qatar,0.9748427672955975,0.9811320754716981,0.9748427672955975,1.0
Romania,1.0,0.9937106918238994,0.9811320754716981,1.0
Russia,0.9937106918238994,0.9874213836477987,0.9874213836477987,1.0
Rwanda,0.9874213836477987,0.9937106918238994,0.9937106918238994,0.9937106918238994
S. Sudan,0.8616352201257862,0.49056603773584906,0.9245283018867925,0.9937106918238994
Saudi Arabia,0.9874213836477987,0.9622641509433962,0.9685534591194969,0.9937106918238994
Senegal,0.4088050314465409,0.9685534591194969,0.9748427672955975,0.9937106918238994
Serbia,0.9874213836477987,0.9874213836477987,0.9811320754716981,0.9937106918238994
Sierra Leone,0.9811320754716981,0.9622641509433962,0.8427672955974843,0.9937106918238994
Slovakia,0.9811320754716981,0.9937106918238994,0.9937106918238994,1.0
Slovenia,1.0,0.9874213836477987,0.9874213836477987,1.0
Solomon Is.,0.0,0.006289308176100629,0.0,0.8742138364779874
Somalia,0.9811320754716981,0.9937106918238994,0.9874213836477987,1.0
Somaliland,0.8427672955974843,0.9685534591194969,0.9622641509433962,1.0
South Africa,0.9874213836477987,0.9811320754716981,0.9937106918238994,0.9937106918238994
South Korea,0.9937106918238994,0.9937106918238994,0.9874213836477987,0.9937106918238994
Spain,0.9811320754716981,0.9811320754716981,0.9685534591194969,1.0
Sri Lanka,0.9937106918238994,0.9937106918238994,0.9811320754716981,0.9937106918238994
Sudan,0.9811320754716981,0.9748427672955975,0.9811320754716981,1.0
Suriname,0.16981132075471697,0.9622641509433962,0.949685534591195,1.0
Sweden,0.9622641509433962,0.9748427672955975,0.9685534591194969,1.0
Switzerland,0.9811320754716981,0.9811320754716981,0.9874213836477987,1.0
Syria,0.9874213836477987,0.9937106918238994,0.9874213836477987,1.0
Taiwan,0.9874213836477987,0.9874213836477987,0.9811320754716981,1.0
Tajikistan,0.9811320754716981,0.9811320754716981,0.9811320754716981,1.0
Tanzania,0.9874213836477987,0.9874213836477987,0.9748427672955975,1.0
Thailand,0.9685534591194969,0.9874213836477987,0.9874213836477987,1.0
Timor-Leste,0.9748427672955975,0.34591194968553457,0.8238993710691824,0.9559748427672956
Togo,0.779874213836478,0.9433962264150944,0.9685534591194969,0.9937106918238994
Trinidad and Tobago,0.0,0.0,0.0,0.32075471698113206
Tunisia,1.0,0.9811320754716981,0.9937106918238994,1.0
Turkey,0.9622641509433962,0.9685534591194969,0.9685534591194969,1.0
Turkmenistan,0.9748427672955975,0.9748427672955975,0.9874213836477987,1.0
Uganda,0.9811320754716981,0.9937106918238994,0.9874213836477987,1.0
Ukraine,0.9874213836477987,0.9937106918238994,0.9874213836477987,1.0
United Arab Emirates,0.9559748427672956,0.9811320754716981,0.9371069182389937,0.9937106918238994
United Kingdom,0.9811320754716981,0.9811320754716981,0.9874213836477987,0.9874213836477987
United States of America,0.89937106918239,0.9056603773584906,0.9119496855345912,0.9748427672955975
Uruguay,0.4779874213836478,0.9811320754716981,0.9748427672955975,1.0
Uzbekistan,0.9559748427672956,0.9748427672955975,0.9811320754716981,1.0
Vanuatu,0.46540880503144655,0.9748427672955975,0.9748427672955975,0.9937106918238994
Venezuela,0.9937106918238994,0.9874213836477987,0.9874213836477987,1.0
Vietnam,0.9622641509433962,0.9874213836477987,0.9748427672955975,1.0
W. Sahara,0.9685534591194969,0.9622641509433962,0.9056603773584906,0.8930817610062893
Yemen,0.9811320754716981,0.9937106918238994,0.9811320754716981,1.0
Zambia,0.9937106918238994,0.9874213836477987,0.9811320754716981,1.0
Zimbabwe,0.9937106918238994,0.9811320754716981,0.9811320754716981,1.0
eSwatini,0.9622641509433962,0.9559748427672956,0.9245283018867925,0.9811320754716981
